district,district_hindi,district_nukta_hindi,district_english,district_transliteration,block,block_hindi,block_nukta_hindi,block_english,block_transliteration,gram_panchayat,gram_panchayat_english,village,village_english,composite_key,source_file,source_row_index
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kailashnagar,Kailashnagar,Kailashnagar,Kailashnagar,suurjpur|orgii|kailashnagar|kailashnagar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,116214
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kailashnagar,Kailashnagar,Jelha,Jelha,suurjpur|orgii|kailashnagar|jelha,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,116264
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Bank,Bank,Thargi,Thargi,suurjpur|orgii|bank|thargi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,116343
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Bank,Bank,Asura,Asura,suurjpur|orgii|bank|asura,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,116351
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kuppa,Kuppa,Kuppa,Kuppa,suurjpur|orgii|kuppa|kuppa,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,116358
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kuppa,Kuppa,Gangotri,Gangotri,suurjpur|orgii|kuppa|gangotri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,116475
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Mayurdhakki,Mayurdhakki,Sauhar,Sauhar,suurjpur|orgii|mayurdhakki|sauhar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,116522
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Lanjit,Lanjit,Lanjit,Lanjit,suurjpur|orgii|lanjit|lanjit,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,116543
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Mayurdhakki,Mayurdhakki,Putki,Putki,suurjpur|orgii|mayurdhakki|putki,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117031
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Mayurdhakki,Mayurdhakki,Majurdhakki,Majurdhakki,suurjpur|orgii|mayurdhakki|majurdhakki,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117061
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Chikani,Chikani,Chikni,Chikni,suurjpur|orgii|chikani|chikni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117136
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Khadauli,Khadauli,Khadauli,Khadauli,suurjpur|orgii|khadauli|khadauli,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117268
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Raisara,Raisara,Raisara,Raisara,suurjpur|orgii|raisara|raisara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117302
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Raisari,Raisari,Raisari,Raisari,suurjpur|orgii|raisari|raisari,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117480
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Dandamorni,Dandamorni,Dand Amorni,Dand Amorni,suurjpur|orgii|dandamorni|dand amorni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117534
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Pakni,Pakni,Pakni,Pakni,suurjpur|orgii|pakni|pakni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117593
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Dawansara,Dawansara,Dawansara,Dawansara,suurjpur|orgii|dawansara|dawansara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117826
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Dawana,Dawana,Dawana,Dawana,suurjpur|orgii|dawana|dawana,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,117926
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Karonti B,Karonti B,Karaunti,Karaunti,suurjpur|orgii|karonti b|karaunti,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118045
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Mandar,Mandar,Bilaspur,Bilaspur,suurjpur|orgii|mandar|bilaspur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118207
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Mandar,Mandar,Madar,Madar,suurjpur|orgii|mandar|madar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118220
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Bhakura,Bhakura,Bhakura,Bhakura,suurjpur|orgii|bhakura|bhakura,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118301
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Bhandi,Bhandi,Bhadi,Bhadi,suurjpur|orgii|bhandi|bhadi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118381
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Tomo,Tomo,Tomo,Tomo,suurjpur|orgii|tomo|tomo,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118501
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Totko,Totko,Totko,Totko,suurjpur|orgii|totko|totko,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118549
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Jaj,Jaj,Janj,Janj,suurjpur|orgii|jaj|janj,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118595
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Chendra,Chendra,Chenda,Chenda,suurjpur|orgii|chendra|chenda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118623
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kudargarh,Kudargarh,Kudargarh,Kudargarh,suurjpur|orgii|kudargarh|kudargarh,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118800
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Dhur,Dhur,Dhoor,Dhoor,suurjpur|orgii|dhur|dhoor,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118840
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kudargarh,Kudargarh,Khohirpara,Khohirpara,suurjpur|orgii|kudargarh|khohirpara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118884
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Babhana,Babhana,Babhana,Babhana,suurjpur|orgii|babhana|babhana,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118902
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Rampur,Rampur,Rampur Alias Bhawanagar,Rampur Alias Bhawanagar,suurjpur|orgii|rampur|rampur alias bhawanagar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118937
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Indarpur,Indarpur,Indarpur Alias Dudimajan,Indarpur Alias Dudimajan,suurjpur|orgii|indarpur|indarpur alias dudimajan,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,118990
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Girjapur,Girjapur,Girjapur Alias Langhadand,Girjapur Alias Langhadand,suurjpur|orgii|girjapur|girjapur alias langhadand,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119069
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kalamajan,Kalamajan,Kalamajan,Kalamajan,suurjpur|orgii|kalamajan|kalamajan,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119149
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Paldanauli,Paldanauli,Paladnauli,Paladnauli,suurjpur|orgii|paldanauli|paladnauli,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119221
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kharra,Kharra,Kharra,Kharra,suurjpur|orgii|kharra|kharra,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119289
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Odgi,Odgi,Odgi,Odgi,suurjpur|orgii|odgi|odgi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119360
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kuppi,Kuppi,Kuppi,Kuppi,suurjpur|orgii|kuppi|kuppi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119464
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Karri,Karri,Karri,Karri,suurjpur|orgii|karri|karri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119533
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Kuppi,Kuppi,Gangapur,Gangapur,suurjpur|orgii|kuppi|gangapur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119757
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Anandpur,Anandpur,Anandpur,Anandpur,suurjpur|orgii|anandpur|anandpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119808
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Chapda,Chapda,Chapda,Chapda,suurjpur|orgii|chapda|chapda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,119871
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,ओड़गी,ओड़गी,ओड़गी,orgii,orgii,Dharsedi,Dharsedi,Dharsedi,Dharsedi,suurjpur|orgii|dharsedi|dharsedi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120098
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Parsiya,Parsiya,Parsiya,Parsiya,suurjpur|bhaiyathan|parsiya|parsiya,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120344
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Baijnathpur L,Baijnathpur L,Baijnathpur,Baijnathpur,suurjpur|bhaiyathan|baijnathpur l|baijnathpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120407
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Sawarawa,Sawarawa,Sawan Rawan,Sawan Rawan,suurjpur|bhaiyathan|sawarawa|sawan rawan,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120527
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Govindgarh,Govindgarh,Govindgarh,Govindgarh,suurjpur|bhaiyathan|govindgarh|govindgarh,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120615
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Khadapara,Khadapara,Khadpara,Khadpara,suurjpur|bhaiyathan|khadapara|khadpara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120650
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Baskar,Baskar,Baskarpara,Baskarpara,suurjpur|bhaiyathan|baskar|baskarpara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120670
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Badsara,Badsara,Badsara,Badsara,suurjpur|bhaiyathan|badsara|badsara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120692
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Karaundamuda,Karaundamuda,Karaunda Munda,Karaunda Munda,suurjpur|bhaiyathan|karaundamuda|karaunda munda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120789
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Sonpur Shi,Sonpur Shi,Sonpur,Sonpur,suurjpur|bhaiyathan|sonpur shi|sonpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120817
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Shivprasadnagar,Shivprasadnagar,Shivprasadnagar,Shivprasadnagar,suurjpur|bhaiyathan|shivprasadnagar|shivprasadnagar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120904
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Bhawarahi,Bhawarahi,Bhawrahi,Bhawrahi,suurjpur|bhaiyathan|bhawarahi|bhawrahi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120953
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Basapara,Basapara,Bansapara,Bansapara,suurjpur|bhaiyathan|basapara|bansapara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,120992
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Dabripara,Dabripara,Dabaripara,Dabaripara,suurjpur|bhaiyathan|dabripara|dabaripara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121085
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Dabripara,Dabripara,Khutarapara,Khutarapara,suurjpur|bhaiyathan|dabripara|khutarapara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121105
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Gangoti,Gangoti,Gangoti,Gangoti,suurjpur|bhaiyathan|gangoti|gangoti,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121110
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Nawapara,Nawapara,Nawapara,Nawapara,suurjpur|bhaiyathan|nawapara|nawapara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121153
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Biramtal,Biramtal,Biramtal,Biramtal,suurjpur|bhaiyathan|biramtal|biramtal,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121230
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Jur,Jur,Joor,Joor,suurjpur|bhaiyathan|jur|joor,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121270
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Banja,Banja,Banja,Banja,suurjpur|bhaiyathan|banja|banja,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121344
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Khadgawan,Khadgawan,Khadgawan,Khadgawan,suurjpur|bhaiyathan|khadgawan|khadgawan,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121492
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Kurridih,Kurridih,Kurridih,Kurridih,suurjpur|bhaiyathan|kurridih|kurridih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121515
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Kurridih,Kurridih,Rajolipara,Rajolipara,suurjpur|bhaiyathan|kurridih|rajolipara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121540
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Kusmusi,Kusmusi,Kusmusi,Kusmusi,suurjpur|bhaiyathan|kusmusi|kusmusi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121545
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Baijnathpur L,Baijnathpur L,Rajni,Rajni,suurjpur|bhaiyathan|baijnathpur l|rajni,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121614
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Jamdi,Jamdi,Jamdi,Jamdi,suurjpur|bhaiyathan|jamdi|jamdi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121619
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Ghonsaa,Ghonsaa,Ghosa,Ghosa,suurjpur|bhaiyathan|ghonsaa|ghosa,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121626
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Darripara,Darripara,Darripara,Darripara,suurjpur|bhaiyathan|darripara|darripara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121671
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Tarka,Tarka,Tarka,Tarka,suurjpur|bhaiyathan|tarka|tarka,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121725
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Danauli Khurd,Danauli Khurd,Danauli Khurd,Danauli Khurd,suurjpur|bhaiyathan|danauli khurd|danauli khurd,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121778
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Kewara,Kewara,Kewara,Kewara,suurjpur|bhaiyathan|kewara|kewara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121789
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Kenapara,Kenapara,Kenapara,Kenapara,suurjpur|bhaiyathan|kenapara|kenapara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121818
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Karkoti,Karkoti,Karkoti,Karkoti,suurjpur|bhaiyathan|karkoti|karkoti,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121852
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Bhaiyathan,Bhaiyathan,Pasal,Pasal,suurjpur|bhaiyathan|bhaiyathan|pasal,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121903
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Bhaiyathan,Bhaiyathan,Bhaiyathan,Bhaiyathan,suurjpur|bhaiyathan|bhaiyathan|bhaiyathan,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121944
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Samauli,Samauli,Samauli,Samauli,suurjpur|bhaiyathan|samauli|samauli,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121977
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Samauli,Samauli,Lakhanpur,Lakhanpur,suurjpur|bhaiyathan|samauli|lakhanpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,121992
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Sirsi,Sirsi,Sirsi,Sirsi,suurjpur|bhaiyathan|sirsi|sirsi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,122002
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Ragada,Ragada,Ragada,Ragada,suurjpur|bhaiyathan|ragada|ragada,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,122062
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Chopan,Chopan,Chopan,Chopan,suurjpur|bhaiyathan|chopan|chopan,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,122074
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Sundarpur,Sundarpur,Sundarpur,Sundarpur,suurjpur|bhaiyathan|sundarpur|sundarpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,122087
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Masira,Masira,Masira,Masira,suurjpur|bhaiyathan|masira|masira,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,122136
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Jhilmili,Jhilmili,Jhilmili,Jhilmili,suurjpur|bhaiyathan|jhilmili|jhilmili,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,122202
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Khairi,Khairi,Khairi,Khairi,suurjpur|bhaiyathan|khairi|khairi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,122217
सूरजपुर,सूरजपुर,सूरजपुर,suurjpur,suurjpur,भैयाथान,भैयाथान,भैयाथान,bhaiyathan,bhaiyathan,Patiyadand,Patiyadand,Patiyadand,Patiyadand,suurjpur|bhaiyathan|patiyadand|patiyadand,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_1.xlsx,122242
