district,district_hindi,district_nukta_hindi,district_english,district_transliteration,block,block_hindi,block_nukta_hindi,block_english,block_transliteration,gram_panchayat,gram_panchayat_english,village,village_english,composite_key,source_file,source_row_index
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Boirlami,Boirlami,Boirlami,Boirlami,mhasmund|pithaura|boirlami|boirlami,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,631657
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Beldih,Beldih,Beldih,Beldih,mhasmund|pithaura|beldih|beldih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,631718
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Lilasar,Lilasar,Udarlami,Udarlami,mhasmund|pithaura|lilasar|udarlami,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,631852
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Barekelkhurd,Barekelkhurd,Barekelkhurd,Barekelkhurd,mhasmund|pithaura|barekelkhurd|barekelkhurd,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,631876
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Pilvapali,Pilvapali,Pilawapali,Pilawapali,mhasmund|pithaura|pilvapali|pilawapali,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632000
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Chikhli,Chikhli,Chikhali (Chikhli),Chikhali (Chikhli),mhasmund|pithaura|chikhli|chikhali chikhli,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632061
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Chikhli,Chikhli,Togopathara,Togopathara,mhasmund|pithaura|chikhli|togopathara,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632161
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Dumarpali,Dumarpali,Dumarpali,Dumarpali,mhasmund|pithaura|dumarpali|dumarpali,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632202
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Sukhipali,Sukhipali,Sukhipali,Sukhipali,mhasmund|pithaura|sukhipali|sukhipali,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632270
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Dumarpali,Dumarpali,Amodidih,Amodidih,mhasmund|pithaura|dumarpali|amodidih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632347
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Girna,Girna,Girna,Girna,mhasmund|pithaura|girna|girna,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632398
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Atharahgudi,Atharahgudi,Atharagudi,Atharagudi,mhasmund|pithaura|atharahgudi|atharagudi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632490
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Lahroud,Lahroud,Nawaparakhurd,Nawaparakhurd,mhasmund|pithaura|lahroud|nawaparakhurd,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632552
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Lahroud,Lahroud,Lahraud,Lahraud,mhasmund|pithaura|lahroud|lahraud,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632583
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Rajasevyakhurd,Rajasevyakhurd,Rajasewaiya Khurd,Rajasewaiya Khurd,mhasmund|pithaura|rajasevyakhurd|rajasewaiya khurd,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632647
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Teka,Teka,Sewaiya Kalan,Sewaiya Kalan,mhasmund|pithaura|teka|sewaiya kalan,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632894
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Dongripali,Dongripali,Dongripali,Dongripali,mhasmund|pithaura|dongripali|dongripali,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,632911
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Teka,Teka,Teka,Teka,mhasmund|pithaura|teka|teka,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,633133
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Pilvapali,Pilvapali,Kaudiya,Kaudiya,mhasmund|pithaura|pilvapali|kaudiya,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,633160
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Laxmipur,Laxmipur,Jangalplat,Jangalplat,mhasmund|pithaura|laxmipur|jangalplat,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,633177
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Laxmipur,Laxmipur,Laxmipur,Laxmipur,mhasmund|pithaura|laxmipur|laxmipur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,633198
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Kishanpur,Kishanpur,Rampur,Rampur,mhasmund|pithaura|kishanpur|rampur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,633424
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Kishanpur,Kishanpur,Kishanpur (Kisanpur),Kishanpur (Kisanpur),mhasmund|pithaura|kishanpur|kishanpur kisanpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,633504
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Khairkhuta,Khairkhuta,Khair Khuta,Khair Khuta,mhasmund|pithaura|khairkhuta|khair khuta,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,633802
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Patandader,Patandader,Patandadar,Patandadar,mhasmund|pithaura|patandader|patandadar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,633930
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,बागबाहरा,बागबाहरा,बागबाहरा,bagbahra,bagbahra,Gaboud,Gaboud,Gabaud,Gabaud,mhasmund|bagbahra|gaboud|gabaud,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,633951
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Memra,Memra,Memra,Memra,mhasmund|pithaura|memra|memra,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,634023
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bhokludih,Bhokludih,Bhokaludih,Bhokaludih,mhasmund|pithaura|bhokludih|bhokaludih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,634320
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bhokludih,Bhokludih,Loharakot,Loharakot,mhasmund|pithaura|bhokludih|loharakot,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,634473
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Gopalpur,Gopalpur,Gopalpur,Gopalpur,mhasmund|pithaura|gopalpur|gopalpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,634571
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Charbhantha,Charbhantha,Charbhatha,Charbhatha,mhasmund|pithaura|charbhantha|charbhatha,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,634805
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Ansula,Ansula,Ansula,Ansula,mhasmund|pithaura|ansula|ansula,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,634844
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Patandader,Patandader,Kurmadih,Kurmadih,mhasmund|pithaura|patandader|kurmadih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,634907
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Sapos,Sapos,Spos,Spos,mhasmund|pithaura|sapos|spos,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,634922
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Baldidih,Baldidih,Baldidih,Baldidih,mhasmund|pithaura|baldidih|baldidih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,634966
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bamhani,Bamhani,Kesharpur,Kesharpur,mhasmund|pithaura|bamhani|kesharpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635011
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bamhani,Bamhani,Bamhani,Bamhani,mhasmund|pithaura|bamhani|bamhani,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635044
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Parghania Saraipali,Parghania Saraipali,Dalalkhar,Dalalkhar,mhasmund|pithaura|parghania saraipali|dalalkhar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635066
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Parghania Saraipali,Parghania Saraipali,Pandripani,Pandripani,mhasmund|pithaura|parghania saraipali|pandripani,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635087
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Parghania Saraipali,Parghania Saraipali,Pardhiyasaraipali,Pardhiyasaraipali,mhasmund|pithaura|parghania saraipali|pardhiyasaraipali,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635127
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Arangi,Arangi,Narsaiya Pallam(Narsiya Pallam),Narsaiya Pallam(Narsiya Pallam),mhasmund|pithaura|arangi|narsaiya pallam narsiya pallam,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635189
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Rajpalpur,Rajpalpur,Rajpalpur,Rajpalpur,mhasmund|pithaura|rajpalpur|rajpalpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635191
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Rajpalpur,Rajpalpur,Rajpalpur Tukda,Rajpalpur Tukda,mhasmund|pithaura|rajpalpur|rajpalpur tukda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635213
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Arangi,Arangi,Arangi,Arangi,mhasmund|pithaura|arangi|arangi,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635214
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Jabalpur,Jabalpur,Kudaridadar,Kudaridadar,mhasmund|pithaura|jabalpur|kudaridadar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635226
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Pathrala,Pathrala,Khamhan,Khamhan,mhasmund|pithaura|pathrala|khamhan,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635252
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Jabalpur,Jabalpur,Jabalpur,Jabalpur,mhasmund|pithaura|jabalpur|jabalpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635259
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Jabalpur,Jabalpur,Jabalpur Tukda Naya(Viran),Jabalpur Tukda Naya(Viran),mhasmund|pithaura|jabalpur|jabalpur tukda naya viran,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635306
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Rajpalpur,Rajpalpur,Jadamuda,Jadamuda,mhasmund|pithaura|rajpalpur|jadamuda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635309
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Baitari,Baitari,Jhar Muda,Jhar Muda,mhasmund|pithaura|baitari|jhar muda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635326
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Baitari,Baitari,Jharmunda Tukda,Jharmunda Tukda,mhasmund|pithaura|baitari|jharmunda tukda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635340
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Baitari,Baitari,Dongripali,Dongripali,mhasmund|pithaura|baitari|dongripali,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635342
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Jabalpur,Jabalpur,Tala,Tala,mhasmund|pithaura|jabalpur|tala,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635395
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Pathrala,Pathrala,Tilakpur,Tilakpur,mhasmund|pithaura|pathrala|tilakpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635407
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Pathrala,Pathrala,Patharla,Patharla,mhasmund|pithaura|pathrala|patharla,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635421
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Baitari,Baitari,Baitari,Baitari,mhasmund|pithaura|baitari|baitari,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635446
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Mohgaon,Mohgaon,Mohgaon,Mohgaon,mhasmund|pithaura|mohgaon|mohgaon,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635500
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Kotgarh,Kotgarh,Kotgarh,Kotgarh,mhasmund|pithaura|kotgarh|kotgarh,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635534
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Kotgarh,Kotgarh,Karidongar,Karidongar,mhasmund|pithaura|kotgarh|karidongar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635627
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Saisraipali,Saisraipali,Jhapimauha (Jhapimauta),Jhapimauha (Jhapimauta),mhasmund|pithaura|saisraipali|jhapimauha jhapimauta,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635707
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Saisraipali,Saisraipali,Deotarai,Deotarai,mhasmund|pithaura|saisraipali|deotarai,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635904
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Saisraipali,Saisraipali,Lawamauha (Lawamauta),Lawamauha (Lawamauta),mhasmund|pithaura|saisraipali|lawamauha lawamauta,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,635964
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Saisraipali,Saisraipali,Saisaraipali,Saisaraipali,mhasmund|pithaura|saisraipali|saisaraipali,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636024
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bhaskarapali,Bhaskarapali,Dhupendih,Dhupendih,mhasmund|pithaura|bhaskarapali|dhupendih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636080
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Limdarha,Limdarha,Jogidadar,Jogidadar,mhasmund|pithaura|limdarha|jogidadar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636152
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bhaskarapali,Bhaskarapali,Bhaskarapali,Bhaskarapali,mhasmund|pithaura|bhaskarapali|bhaskarapali,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636166
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Limdarha,Limdarha,Limdarha,Limdarha,mhasmund|pithaura|limdarha|limdarha,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636264
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Tarekela,Tarekela,Khairjhuri,Khairjhuri,mhasmund|pithaura|tarekela|khairjhuri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636292
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Tarekela,Tarekela,Tarekela,Tarekela,mhasmund|pithaura|tarekela|tarekela,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636362
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Pirada,Pirada,Pirda,Pirda,mhasmund|pithaura|pirada|pirda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636553
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Barekel,Barekel,Bagmada,Bagmada,mhasmund|pithaura|barekel|bagmada,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636641
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Barekel,Barekel,Bramhanpuri,Bramhanpuri,mhasmund|pithaura|barekel|bramhanpuri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636654
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Barekel,Barekel,Barekel,Barekel,mhasmund|pithaura|barekel|barekel,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636697
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Godmarra,Godmarra,Godbharra,Godbharra,mhasmund|pithaura|godmarra|godbharra,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636765
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Jhagrendih,Jhagrendih,Jhagrendih,Jhagrendih,mhasmund|pithaura|jhagrendih|jhagrendih,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636810
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Jhagrendih,Jhagrendih,Jhagrendih Tukda (Viran,Jhagrendih Tukda (Viran,mhasmund|pithaura|jhagrendih|jhagrendih tukda viran,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636851
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Godmarra,Godmarra,Dewalgarh,Dewalgarh,mhasmund|pithaura|godmarra|dewalgarh,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636862
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Barnaidadar,Barnaidadar,Barnaidadar,Barnaidadar,mhasmund|pithaura|barnaidadar|barnaidadar,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636924
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bheekhapali,Bheekhapali,Bhikhapali,Bhikhapali,mhasmund|pithaura|bheekhapali|bhikhapali,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,636987
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Rajpur,Rajpur,Rampur,Rampur,mhasmund|pithaura|rajpur|rampur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,637038
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bheekhapali,Bheekhapali,Rampur Tukda,Rampur Tukda,mhasmund|pithaura|bheekhapali|rampur tukda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,637064
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Rajpur,Rajpur,Rajpur,Rajpur,mhasmund|pithaura|rajpur|rajpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,637078
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Savitripur,Savitripur,Tilanjanpur,Tilanjanpur,mhasmund|pithaura|savitripur|tilanjanpur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,637187
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bijemal,Bijemal,Bijemal,Bijemal,mhasmund|pithaura|bijemal|bijemal,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,637254
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bijemal,Bijemal,Vijyamaal Tu,Vijyamaal Tu,mhasmund|pithaura|bijemal|vijyamaal tu,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,637296
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bijemal,Bijemal,Bhajpuri,Bhajpuri,mhasmund|pithaura|bijemal|bhajpuri,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,637298
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Bhatkunda,Bhatkunda,Bhatkhunda,Bhatkhunda,mhasmund|pithaura|bhatkunda|bhatkhunda,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,637340
महासमुंद,महासमुंद,महासमुंद,mhasmund,mhasmund,पिथौरा,पिथौरा,पिथौरा,pithaura,pithaura,Savitripur,Savitripur,Sawitripur,Sawitripur,mhasmund|pithaura|savitripur|sawitripur,/Users/abhijita/Projects/Project_Dhruv/data/CG_Geo_2.xlsx,637383
